tech,tech_id,mode,activity_unit,input_commodities,output_commodities,mode_is_active
LNDAGRPHLC04,TEC_ckkki,25,10<sup>3</sup>km<sup>2</sup>,LBARTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC04,TEC_ckkki,26,10<sup>3</sup>km<sup>2</sup>,LBLTTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC04,TEC_ckkki,28,10<sup>3</sup>km<sup>2</sup>,LGRSTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC04,TEC_ckkki,29,10<sup>3</sup>km<sup>2</sup>,LOTHTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC04,TEC_ckkki,30,10<sup>3</sup>km<sup>2</sup>,LWATTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,1,10<sup>3</sup>km<sup>2</sup>,LTOMHRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,2,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONLITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,3,10<sup>3</sup>km<sup>2</sup>,LSGCHRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,4,10<sup>3</sup>km<sup>2</sup>,LMZEHRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,5,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMHITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,6,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCHITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,7,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZELITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,8,10<sup>3</sup>km<sup>2</sup>,LCONHRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,9,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCLITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,10,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZEHITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,12,10<sup>3</sup>km<sup>2</sup>,LTOMLRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,13,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMLITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,15,10<sup>3</sup>km<sup>2</sup>,LMZELRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,16,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONHITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,18,10<sup>3</sup>km<sup>2</sup>,LSGCLRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,20,10<sup>3</sup>km<sup>2</sup>,LCONLRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,21,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHLITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,22,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHHITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,23,10<sup>3</sup>km<sup>2</sup>,LOTHLRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,24,10<sup>3</sup>km<sup>2</sup>,LOTHHRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,25,10<sup>3</sup>km<sup>2</sup>,LBARTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,26,10<sup>3</sup>km<sup>2</sup>,LBLTTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,28,10<sup>3</sup>km<sup>2</sup>,LGRSTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,29,10<sup>3</sup>km<sup>2</sup>,LOTHTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC05,TEC_1ky0a,30,10<sup>3</sup>km<sup>2</sup>,LWATTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,1,10<sup>3</sup>km<sup>2</sup>,LTOMHRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,2,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONLITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,3,10<sup>3</sup>km<sup>2</sup>,LSGCHRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,4,10<sup>3</sup>km<sup>2</sup>,LMZEHRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,5,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMHITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,6,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCHITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,7,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZELITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,8,10<sup>3</sup>km<sup>2</sup>,LCONHRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,9,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCLITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,10,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZEHITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,12,10<sup>3</sup>km<sup>2</sup>,LTOMLRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,13,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMLITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,15,10<sup>3</sup>km<sup>2</sup>,LMZELRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,16,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONHITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,18,10<sup>3</sup>km<sup>2</sup>,LSGCLRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,20,10<sup>3</sup>km<sup>2</sup>,LCONLRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,21,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHLITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,22,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHHITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,23,10<sup>3</sup>km<sup>2</sup>,LOTHLRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,24,10<sup>3</sup>km<sup>2</sup>,LOTHHRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,25,10<sup>3</sup>km<sup>2</sup>,LBARTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,26,10<sup>3</sup>km<sup>2</sup>,LBLTTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,28,10<sup>3</sup>km<sup>2</sup>,LGRSTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,29,10<sup>3</sup>km<sup>2</sup>,LOTHTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC06,TEC_oeqz2,30,10<sup>3</sup>km<sup>2</sup>,LWATTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,1,10<sup>3</sup>km<sup>2</sup>,LTOMHRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,2,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONLITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,3,10<sup>3</sup>km<sup>2</sup>,LSGCHRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,4,10<sup>3</sup>km<sup>2</sup>,LMZEHRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,5,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMHITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,6,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCHITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,7,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZELITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,8,10<sup>3</sup>km<sup>2</sup>,LCONHRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,9,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCLITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,10,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZEHITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,12,10<sup>3</sup>km<sup>2</sup>,LTOMLRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,13,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMLITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,15,10<sup>3</sup>km<sup>2</sup>,LMZELRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,16,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONHITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,18,10<sup>3</sup>km<sup>2</sup>,LSGCLRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,20,10<sup>3</sup>km<sup>2</sup>,LCONLRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,21,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHLITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,22,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHHITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,23,10<sup>3</sup>km<sup>2</sup>,LOTHLRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,24,10<sup>3</sup>km<sup>2</sup>,LOTHHRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,25,10<sup>3</sup>km<sup>2</sup>,LBARTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,26,10<sup>3</sup>km<sup>2</sup>,LBLTTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,28,10<sup>3</sup>km<sup>2</sup>,LGRSTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,29,10<sup>3</sup>km<sup>2</sup>,LOTHTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC07,TEC_72dqm,30,10<sup>3</sup>km<sup>2</sup>,LWATTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,1,10<sup>3</sup>km<sup>2</sup>,LTOMHRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,2,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONLITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,3,10<sup>3</sup>km<sup>2</sup>,LSGCHRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,4,10<sup>3</sup>km<sup>2</sup>,LMZEHRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,5,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMHITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,6,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCHITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,7,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZELITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,8,10<sup>3</sup>km<sup>2</sup>,LCONHRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,9,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LSGCLITOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,10,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LMZEHITOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,12,10<sup>3</sup>km<sup>2</sup>,LTOMLRTOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,13,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LTOMLITOT;PHL_WTR_PRC,CRPTOM;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,15,10<sup>3</sup>km<sup>2</sup>,LMZELRTOT;PHL_WTR_PRC,CRPMZE;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,16,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LCONHITOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,18,10<sup>3</sup>km<sup>2</sup>,LSGCLRTOT;PHL_WTR_PRC,CRPSGC;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,20,10<sup>3</sup>km<sup>2</sup>,LCONLRTOT;PHL_WTR_PRC,CRPCON;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,21,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHLITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,22,10<sup>3</sup>km<sup>2</sup>,AGRWATPHL;LOTHHITOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,23,10<sup>3</sup>km<sup>2</sup>,LOTHLRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,24,10<sup>3</sup>km<sup>2</sup>,LOTHHRTOT;PHL_WTR_PRC,CRPOTH;PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,25,10<sup>3</sup>km<sup>2</sup>,LBARTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,26,10<sup>3</sup>km<sup>2</sup>,LBLTTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,28,10<sup>3</sup>km<sup>2</sup>,LGRSTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,29,10<sup>3</sup>km<sup>2</sup>,LOTHTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDAGRPHLC08,TEC_xaiae,30,10<sup>3</sup>km<sup>2</sup>,LWATTOT;PHL_WTR_PRC,PHL_WTR_EVT;PHL_WTR_GWT;PHL_WTR_SUR,yes
LNDBARTOT,TEC_mzni5,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_BARREN;LBARTOT,yes
LNDBARTOT,TEC_mzni5,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBARTOT,TEC_mzni5,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_BUILT;LBLTTOT,yes
LNDBLTTOT,TEC_bn8d7,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDBLTTOT,TEC_bn8d7,15,10<sup>3</sup>km<sup>2</sup>,,,no
