run,region,year,domain,reporter,mode,account,unit,value,equation,interpretation
PEP_v12,RE1,2027,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2027,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2027,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8479,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2027,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2027,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,125.6114,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2027,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2028,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,393.56640000000027,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2028,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.589199999999977,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2028,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,268.2602000000001,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2028,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,288.84940000000006,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2028,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,166.1096,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2028,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2028,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2028,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2028,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8585,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2028,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2028,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,127.2466,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2028,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2029,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,392.2625999999995,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2029,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.62400000000002,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2029,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,267.1239000000002,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2029,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,287.74790000000024,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2029,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,164.4588,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2029,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2029,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2029,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2029,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.869,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2029,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2029,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,128.8868,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2029,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2030,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,390.9528999999997,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2030,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.65620000000002,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2030,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,266.3157000000001,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2030,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,286.9719000000001,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2030,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,162.808,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2030,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2030,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2030,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2030,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8796,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2030,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2030,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,130.5271,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2030,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2031,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,389.74659999999994,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2031,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.686000000000007,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2031,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,265.8179000000009,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2031,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,286.50390000000095,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2031,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,161.2814,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2031,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2031,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2031,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2031,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8894,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2031,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2031,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,132.0439,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2031,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2032,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,388.5395999999998,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2032,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.716999999999985,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2032,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,240.34270000000012,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2032,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,261.05970000000013,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2032,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,159.7548,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2032,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2032,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2032,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2032,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.8992,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2032,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2032,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,133.5607,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2032,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2033,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,387.33020000000005,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2033,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.748900000000006,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2033,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,239.93760000000003,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2033,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,260.6865,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2033,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,158.2282,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2033,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2033,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2033,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2033,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9089,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2033,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2033,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,135.0775,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2033,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2034,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,386.12419999999963,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2034,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.77950000000001,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2034,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,239.48460000000046,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2034,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,260.26410000000044,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2034,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,156.7016,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2034,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2034,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2034,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2034,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9187,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2034,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2034,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,136.5944,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2034,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2035,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,385.1283999999997,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2035,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,3.9998999999999967,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2035,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,232.82670000000024,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2035,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,236.82660000000024,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2035,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,154.9677,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2035,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2035,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2035,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2035,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9285,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2035,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2035,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,138.3185,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2035,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2036,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,383.9915999999999,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2036,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.41349999999999,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2036,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,206.9935000000001,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2036,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,227.4070000000001,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2036,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,153.592,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2036,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2036,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2036,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2036,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9373,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2036,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2036,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,139.6854,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
PEP_v12,RE1,2036,LAND,ENV_LAND,8,unallocated_modeled_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 8),Modeled total-land production less all modeled PHL_LND use; small positive or negative values inside the declared tolerance are CSV rounding
PEP_v12,RE1,2037,WATER,ENV_WATER_REFERENCE,1,water_vapor_returned,10<sup>9</sup>m<sup>3</sup>,382.8522999999999,production(PHL_WTR_EVT) - ordinary use(PHL_WTR_EVT; excluding ENV_WATER),Evapotranspiration returned to the atmosphere
PEP_v12,RE1,2037,WATER,ENV_WATER_REFERENCE,2,modeled_raw_groundwater_remaining,10<sup>9</sup>m<sup>3</sup>,20.838300000000004,production(PHL_WTR_GWT) - ordinary use(PHL_WTR_GWT; excluding ENV_WATER),Modeled raw groundwater production less modeled raw groundwater use; not a sustainable-yield estimate
PEP_v12,RE1,2037,WATER,ENV_WATER_REFERENCE,3,modeled_raw_surface_water_remaining,10<sup>9</sup>m<sup>3</sup>,202.53640000000033,production(PHL_WTR_SUR) - ordinary use(PHL_WTR_SUR; excluding ENV_WATER),Modeled raw surface-water production less modeled raw surface-water use; not an environmental-flow reserve
PEP_v12,RE1,2037,WATER_SUMMARY,ENV_WATER_REFERENCE_DERIVED,,modeled_raw_liquid_water_remaining,10<sup>9</sup>m<sup>3</sup>,223.37470000000033,ENV_WATER mode 2 modeled raw groundwater remaining + mode 3 modeled raw surface water remaining,Derived liquid-water total; excludes mode 1 water vapor
PEP_v12,RE1,2037,LAND,ENV_LAND,1,forest,10<sup>3</sup>km<sup>2</sup>,152.2163,activity(ENV_LAND mode 1),Model-defined forest land state
PEP_v12,RE1,2037,LAND,ENV_LAND,2,grassland,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 2),Model-defined grassland state
PEP_v12,RE1,2037,LAND,ENV_LAND,3,other_land,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 3),Model-defined other land; no forest suitability is implied
PEP_v12,RE1,2037,LAND,ENV_LAND,4,barren_or_savannah,10<sup>3</sup>km<sup>2</sup>,0.0,activity(ENV_LAND mode 4),Model-defined barren or savannah land state
PEP_v12,RE1,2037,LAND,ENV_LAND,5,built_up_land,10<sup>3</sup>km<sup>2</sup>,0.9462,activity(ENV_LAND mode 5),Model-defined built-up land state
PEP_v12,RE1,2037,LAND,ENV_LAND,6,inland_water_bodies,10<sup>3</sup>km<sup>2</sup>,1.5984,activity(ENV_LAND mode 6),Land-cover area classified as water bodies
PEP_v12,RE1,2037,LAND,ENV_LAND,7,cropland,10<sup>3</sup>km<sup>2</sup>,141.0522,activity(ENV_LAND mode 7),Sum of the 24 modeled crop-land production options
